itemId,shopId,title,brand,cat_id,models_count,is_pre_order,price_min_twd,price_max_twd,price_mid_twd,discount_pct,shipping_fee_min_twd,is_free_shipping,is_service_by_shopee,rating_avg,rating_count,comment_count,liked_count,is_official_shop,shop_name,shop_location,shop_rating,shop_follower_count,shop_item_count,shop_response_rate,shop_response_time,is_shopee_verified,price_bucket,discount_band,rating_tier,engagement_tier,review_bucket
78775542,2150437,廚房大師-(加粗線材)不鏽鋼打蛋器(14寸) 手動打蛋器/攪拌器 洗米器 專業烘培批發 裱花袋 蛋糕模 餅乾模,Unknown,100636,1,false,80.0,80.0,80.0,0.0,-1.0,true,false,5.0,30,30,19,false,廚房大師e購網,彰化縣溪湖鎮,4.924138069152832,69929,1924,100.0,752,true,1. Under TWD 100,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
79370579,11314527,【含稅價】3M 583-9 可再貼螢光 標籤 (九色),3M,100638,1,false,33.0,33.0,33.0,0.0,-1.0,true,false,5.0,13,12,4,false,雅信文具行,臺南市東區,4.975986003875732,810,966,78.0,5544,false,1. Under TWD 100,1. No Discount,4. Average,4. Low Engagement,3. 5-19
79392953,11314527,力大 EVO省力降噪封箱膠帶台 顏色隨機,ABEL 力大牌,100638,1,false,90.0,90.0,90.0,0.0,-1.0,true,false,5.0,310,309,114,false,雅信文具行,臺南市東區,4.975986003875732,810,966,78.0,5544,false,1. Under TWD 100,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
79799644,11280377,澎湖名產，菊之鱻干貝醬，菊之鱻海鮮干貝醬，幹貝醬,Unknown,100629,4,true,219.0,239.0,229.0,0.0,-1.0,false,false,4.954407215118408,329,344,160,false,澎湖興名產專賣店,澎湖縣馬公市,4.93251895904541,712,133,86.0,16794,false,2. TWD 100-499,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
82985259,2900264,【附發票】蜻蜓修正帶 TOMBOW CT-PXN4 蜻蜓牌修正內帶 CT-PRN4,Tombow,100638,2,false,40.0,56.0,48.0,0.0,-1.0,true,false,5.0,25,25,15,false,【商品滿１５０元才出貨】,新北市新莊區,4.972930908203125,814,356,85.0,5483,false,1. Under TWD 100,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
85156057,6134611,台北配送 4吋 5吋菜瓜布 工業用等級 魔鬼氈 玻璃 鐵銹 研磨拋光 除繡 除漆 拋磨 磁磚 牆 金屬 木 髒污 廚房,Unknown,100636,6,false,11.0,13.0,12.0,0.0,-1.0,true,false,4.861111164093018,36,38,32,false,五金雕刻研磨漂流木玉石工具 老精油 野生印度老山檀香 0935-128-708,臺北市大同區,4.918666839599609,991,751,89.0,3885,false,1. Under TWD 100,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
85980299,10264754,舒活購 名象智慧型微電腦烘碗機(不適合超取) TT-737,Unknown,100010,1,true,1950.0,1950.0,1950.0,0.0,-1.0,false,false,5.0,2,2,8,false,舒活購生活館,嘉義縣水上鄉,4.944651126861572,511,426,96.0,8081,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
86377760,2900264,【附發票】3M 2055S 狠黏小尺寸標籤便條紙 (5入) 3M便利貼,3M,100638,1,false,60.0,60.0,60.0,0.0,-1.0,true,false,5.0,8,8,3,false,【商品滿１５０元才出貨】,新北市新莊區,4.972930908203125,814,356,85.0,5483,false,1. Under TWD 100,1. No Discount,4. Average,4. Low Engagement,3. 5-19
87354550,10264754,"舒活購生活購 友情12""箱扇(不適合超取) KB-1285【台灣製造】一年保固 生活家電秋末大促銷 開學季大優惠",Unknown,100010,1,true,950.0,950.0,950.0,0.0,-1.0,false,false,4.5,2,2,7,false,舒活購生活館,嘉義縣水上鄉,4.944651126861572,511,426,96.0,8081,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
94160581,7130230,三能船型模/船型菊花模（五入組）,SanNeng 三能,100636,3,false,100.0,140.0,120.0,0.0,-1.0,true,false,4.976744174957275,43,44,47,false,理沙の雑貨,臺中市北屯區,4.968481063842773,1933,347,80.0,8660,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
95330493,10338292,漾釣具~上興 擊-5.0M 6.0M 磯玉柄~可刷卡再送免運喔!,PROTAKO,100637,2,false,7000.0,8000.0,7500.0,0.0,0.0,true,false,5.0,1,1,0,false,wo8080,彰化縣田中鎮,4.974305152893066,1365,1237,94.0,3446,false,"5. TWD 3,000-9,999",1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
95457070,8969483,Hills 希爾思 603820 成貓 雞肉特調 2KG 寵物 貓飼料 送贈品,Hill's 希爾思,100631,1,false,946.0,946.0,946.0,0.0,-1.0,true,false,5.0,1,1,0,true,御品寵物商城,新北市樹林區,4.954030990600586,14316,739,78.0,9670,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
95560374,7966196,陶板屋 陶瓷 杯子 碗 筷 湯匙 瓷碗竹叉匙組 瓷器 紫色薰衣草 紫色依戀,Unknown,100636,1,true,380.0,380.0,380.0,0.0,-1.0,false,false,0.0,0,0,1,false,訂單未滿150不出貨⚠️dolphin(5S)請確認有要買才讓賣家去找商品出來,臺中市北屯區,4.939849853515625,43,198,,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
96201157,2801389,免運  紅不讓餐巾紙 紙巾 小包衛生紙 300抽,Unknown,100636,1,false,388.0,388.0,388.0,0.0,0.0,true,false,5.0,29,29,19,false,jingtai,屏東縣萬丹鄉,4.967741012573242,1742,134,90.0,6336,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
98972377,11527054,Dr.Douxi 凍齡熬夜奇蹟霜50g【小三美日】D229723,Dr.Douxi 朵璽,100630,1,false,750.0,750.0,750.0,5.0,-1.0,true,false,5.0,30,28,26,true,小三美日,彰化縣鹿港鎮,4.958714962005615,919989,7323,100.0,7249,false,3. TWD 500-999,2. 1-9%,2. Well Rated,4. Low Engagement,4. 20-49
100821941,4752444,現貨/歐美妞性感運動系女神字母交叉鏤空bikini/1套,Unknown,100637,1,false,720.0,720.0,720.0,0.0,6000000.0,true,false,0.0,0,0,8,false,復古俏皮私藏Cri's style,臺北市士林區,4.8333330154418945,120,550,75.0,13150,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
101450527,8289937,｛寢｝MIT/馬卡龍床包式防污保潔墊/深藍《單人、雙人、雙人加大、特大》現貨,Unknown,100636,9,false,168.0,629.0,398.5,0.0,-1.0,true,false,4.942857265472412,35,38,23,false,｛寢城物語｝,桃園市平鎮區,4.9413838386535645,5532,332,74.0,7476,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
101980515,200281,【官方序號】XBOX ONE SERIES S X 中文  死亡復甦 4 Dead Rising 4,Xbox,100634,2,false,340.0,545.0,442.5,32.0,0.0,false,false,5.0,9,9,19,false,【官方序號專賣】vape111,臺北市大安區,4.981429100036621,3523,597,49.0,4497,false,2. TWD 100-499,5. 30-49%,4. Average,4. Low Engagement,3. 5-19
104285460,634758,韓版長款護照夾皮夾證件夾,Unknown,100015,3,false,199.0,199.0,199.0,0.0,-1.0,false,false,0.0,0,0,2,false,鍾愛寶貝,新北市中和區,4.935420989990234,298,406,71.0,6958,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
105168388,4221971,99免運 台灣出貨附發票  馬桶掀蓋器 馬桶蓋把手 馬桶蓋不沾手 馬桶提蓋器 旅行必備,Unknown,100636,10,false,12.0,12.0,12.0,59.0,-1.0,true,false,4.948904991149902,274,272,35,false,芮媽寶貝天地,新北市土城區,4.956449031829834,117055,659,96.0,4354,true,1. Under TWD 100,6. 50%+,1. Top Rated,4. Low Engagement,5. 50+
105739621,3098681,發仔 ~ GoPro Hero 5 6 7 Black 7 Silver / White GOR  鏡頭 鋼化 玻璃貼,Unknown,100637,2,true,170.0,170.0,170.0,0.0,-1.0,false,false,4.875,8,8,8,false,發仔 原廠 GOR 手機玻璃保護貼 手機皮套 手機配件 耐爾金原廠手機配件,屏東縣屏東市,4.8987650871276855,202,190,100.0,23504,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
108808475,9844514,CS♦️日本娜拉兒遮瑕膏 娜拉兒蓋斑膏   粉底膏 名香,naturactor 娜拉兒,100630,4,false,289.0,289.0,289.0,0.0,-1.0,false,false,4.958333492279053,168,166,173,false,CS專業髪品批發,新北市新莊區,4.950214862823486,7968,860,67.0,9795,false,2. TWD 100-499,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
109686273,8737172,【大、小號隨身急救包SU】韓版 家庭號隨身藥品包 旅行包 收納袋 攜帶 藥包 收納包 緊急 出國 旅遊 必備,Unknown,100015,1,false,42.0,42.0,42.0,65.0,-1.0,true,false,4.956097602844238,205,200,101,false,bobohome288居家生活小舖,臺南市安南區,4.927544116973877,2538,281,100.0,4150,true,1. Under TWD 100,6. 50%+,1. Top Rated,3. Growing (100-499),5. 50+
110727563,9152540,"【Artshop美術用品】德國 FABER 輝柏 伸縮水杯 水彩筆洗 #181520 顏色隨機出貨",FABER-CASTELL,100638,1,false,221.0,221.0,221.0,0.0,-1.0,true,false,4.985294342041016,68,67,104,false,Artshop美術用品,臺北市大安區,4.972174167633057,16428,2372,81.0,4612,false,2. TWD 100-499,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
116655675,4035777,派樂嚴選 極岩鈦合金冷泉炒鍋 奈 米不沾鍋 鈦鋼鍋 炒菜鍋 煎鍋 鈦金鍋 SGS檢驗合格頂級鍋具,Unknown,100636,2,false,1680.0,2380.0,2030.0,3.0,-1.0,true,false,5.0,4,4,20,false,派樂廚房 八佰兩時尚生活館,新北市土城區,4.912446022033691,6531,1526,89.0,8533,false,"4. TWD 1,000-2,999",2. 1-9%,3. Few Reviews,4. Low Engagement,2. 1-4
119416041,14470717,立坽『免沖洗護髮』台灣萊雅公司貨 LOREAL 純粹造型 抗毛躁凝露50ml IM01,L'OREAL Paris 巴黎萊雅,100630,1,false,460.0,460.0,460.0,0.0,-1.0,true,false,4.977272987365723,44,44,37,false,髮質設計師立坽的小窩,屏東縣長治鄉,4.979923248291016,61860,3044,97.0,12979,true,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
119995244,9562519,台灣出貨 改裝蝸牛 喇叭 強化線組 適用於 BOSCH / HELLA 空氣喇叭 叭叭喇叭專用,Unknown,100641,1,false,150.0,150.0,150.0,0.0,-1.0,true,false,4.909090995788574,11,11,25,false,lanlan3488,宜蘭縣礁溪鄉,4.88039493560791,1164,619,91.0,10674,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
123069964,12796527,【EC數位】Canon EF-S 18-55mm  f/3.5-5.6 IS STM 專用 EW-63C 可反扣 蓮花罩,Unknown,100635,1,false,190.0,190.0,190.0,0.0,-1.0,false,false,5.0,3,3,1,false,EC數位精品生活館 攝影器材專賣店,臺中市西屯區,4.913677215576172,1069,4073,100.0,5243,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
125751616,2455073,【米森】有機大紅棗(295g/盒),Unknown,100629,1,true,248.0,248.0,248.0,0.0,-1.0,true,false,5.0,1,1,4,false,實在健康生活館,臺北市內湖區,4.963106155395508,10309,675,53.0,9029,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
127840260,6093019,蜜妮Biore 深層卸粧油230ml,Biore 蜜妮,100630,1,false,180.0,180.0,180.0,0.0,-1.0,false,false,4.99305534362793,144,144,51,false,Hello Q Shop,臺南市東區,4.9775919914245605,1508,88,86.0,2812,false,2. TWD 100-499,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
128842915,4250539,【MOT摩改】 老 Many 125靠背  Romeo靠背 機車靠背  含支架靠背,Unknown,100641,7,false,799.0,850.0,824.5,0.0,-1.0,true,false,4.952381134033203,63,75,125,false,MOT摩改店 機車配件 五匹手機架  機車後靠背 漢堡箱 後照鏡 外送貨架,高雄市鳳山區,4.948655128479004,2742,272,96.0,4391,false,3. TWD 500-999,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
128970107,2900264,【附發票】ZEBRA MO-120-MC 斑馬油性極細雙頭筆 斑馬雙頭奇異筆 斑馬雙頭麥克筆,Zebra,100638,4,false,32.0,32.0,32.0,0.0,-1.0,true,false,4.94444465637207,18,18,17,false,【商品滿１５０元才出貨】,新北市新莊區,4.972930908203125,814,356,85.0,5483,false,1. Under TWD 100,1. No Discount,4. Average,4. Low Engagement,3. 5-19
132383226,5613463,MD卡帶~超級戰鬥直升機,Unknown,100634,1,false,100.0,100.0,100.0,0.0,-1.0,false,false,0.0,0,0,0,false,elsapc,高雄市楠梓區,4.886650085449219,61,1239,57.0,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
135044541,15842399,【含稅附發票】 現貨/MP-60/60入/名片簿/名片本/固定頁/透明/收納盒/名片/收納/文具/批發/彩色,Unknown,100638,5,false,59.0,59.0,59.0,0.0,-1.0,true,false,4.9391303062438965,230,229,134,false,"下單前""請先看本賣場首頁介紹""",臺中市西區,4.971024990081787,17472,2187,43.0,15525,false,1. Under TWD 100,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
138031664,15386463,"【布的魔法屋】d1860-1日本製可樂牌L-17.5mm真皮指環 日本皮革指套,真皮頂針器 皮革指環,真皮指套頂針指環",Clover 可樂,100636,1,false,173.0,173.0,173.0,0.0,-1.0,false,false,4.9285712242126465,14,14,13,false,拼布-★布的魔法屋★拼布布料.工具.材料.書籍,高雄市三民區,4.973567008972168,10286,2441,97.0,6665,true,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
141105029,3911280,UdiLife 生活大師 S9187 加大通用型洗衣機防塵套 掀式 全罩 隨機 洗衣機防塵套 防塵套 洗衣機罩 防塵罩,UdiLife 優的生活大師,100636,2,true,179.0,215.0,197.0,0.0,-1.0,false,false,4.986666679382324,75,82,67,false,萊就購生活百貨,雲林縣虎尾鎮,4.93809700012207,1199,277,57.0,0,false,2. TWD 100-499,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
143414905,5142064,德國 Wera 3162i VDE 絕緣不鏽鋼十字起子 PH1 PH2 Kraftform 防滑,Wera,100636,2,false,610.0,800.0,705.0,0.0,-1.0,true,false,4.961538314819336,26,26,44,false,SIVO電子工具 健菖,臺北市內湖區,4.968252182006836,6392,3909,76.0,5282,false,3. TWD 500-999,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
156154416,16638983,【犀牛】315 S M L XL Neoprene 肩帶式水壺套(保溫.保冷) 水壺背袋適用 Nalgene,RHINO 犀牛,100637,4,false,300.0,300.0,300.0,0.0,-1.0,false,false,4.875,16,16,18,false,蘋果戶外休閒用品,新北市中和區,4.959252834320068,3916,3274,53.0,7649,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
156165274,1873540,臺灣品質【速度公園】SUPER B 煞車片調整工具 TB-BR20，平衡左右高度及間距 框煞系統，自行車剎車塊 校正,SuperB,100637,1,false,210.0,210.0,210.0,0.0,-1.0,true,false,4.895522594451904,67,68,28,false,【速度公園自行車百貨】,臺中市西屯區,4.961495876312256,26919,3223,76.0,9795,false,2. TWD 100-499,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
162091245,4110465,美國 CREE L2 R5L2手電筒 大全配 伸縮調光 強光手電筒 XML2 XM-L2 T6 U2 18650 參考,CREE,100637,4,false,65.0,325.0,195.0,74.0,-1.0,false,false,4.946791648864746,639,655,165,false,YM Shop,臺中市北區,4.965115070343018,9744,144,100.0,8072,true,2. TWD 100-499,6. 50%+,1. Top Rated,3. Growing (100-499),5. 50+
171633472,11206163,《JOJO模型玩具》《萬代 BANDAI MG 1/100 次代鋼彈 EW版 全新正版》現貨,Unknown,100639,1,false,1080.0,1080.0,1080.0,0.0,-1.0,true,false,0.0,0,0,0,false,聯合健康生活館,桃園市龍潭區,4.969059944152832,838,2756,56.0,16687,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
172158590,5358327,水晶玻璃 存錢桶 存錢豬  撲滿 小豬 藍色,Unknown,100636,1,true,450.0,450.0,450.0,0.0,-1.0,false,false,5.0,5,5,8,false,Glass。琉璃。水晶。玻璃。精品。禮品。伴手禮。藝品,臺中市北區,4.961915969848633,900,198,34.0,10118,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
173495779,17814904,【京工】野菜味噌湯 (30入) - 京工蔬菜湯養生館,京工,100629,1,false,700.0,700.0,700.0,9.0,-1.0,true,false,4.966292381286621,89,85,30,true,京工蔬菜湯養生館,新北市中和區,4.96728515625,4277,100,57.0,0,false,3. TWD 500-999,2. 1-9%,1. Top Rated,4. Low Engagement,5. 50+
173805283,1728519,全新公司貨 ATOP 世界時區腕錶 MIT台灣精品 世界潮流 VWA-05,Unknown,100534,1,false,1300.0,1300.0,1300.0,0.0,6000000.0,true,false,0.0,0,0,11,false,hunghung0605,新北市新店區,4.864641189575195,72,64,15.0,19388,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
179944665,12695935,Ford原色車漆補漆筆 Moondust silver漆色 MONDEO 補漆筆.52,Unknown,100640,1,false,199.0,199.0,199.0,0.0,-1.0,false,false,5.0,2,2,1,false,fu_liang_hang,臺北市文山區,4.9370927810668945,754,871,88.0,8498,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
180878534,3981943,日本紙香皂-玫瑰 50枚入 中國製  仙貝寶寶,Unknown,100636,1,false,99.0,99.0,99.0,0.0,-1.0,false,false,5.0,3,3,0,false,仙貝寶寶 ,新竹縣新豐鄉,4.97524881362915,7397,692,52.0,15593,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
183519274,5579837,音源 3.5mm 公對母 耳機延長線 / 耳機線 (1米/1M) **雪白**,Unknown,100535,1,false,30.0,30.0,30.0,0.0,-1.0,false,false,5.0,5,5,0,false,台南Jorly 3C零售,臺南市永康區,4.926753044128418,968,877,53.0,15946,false,1. Under TWD 100,1. No Discount,4. Average,4. Low Engagement,3. 5-19
183910951,6221438,四維鹿頭牌 OPP透明膠帶(18mmX40Y),DEER BRAND 鹿頭牌,100638,1,false,15.0,15.0,15.0,0.0,-1.0,false,false,4.98701286315918,77,77,11,false,華大文具,高雄市苓雅區,4.9579949378967285,2516,3708,100.0,1850,false,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
185438144,5097772,鹿沼土 酸性土壤 茶花介質 藍莓土 杜鵑花介質  多肉介質 多肉土 多肉鋪面 酸性介質 【綠色山嵐】,Unknown,100636,8,false,12.0,24.0,18.0,0.0,-1.0,true,false,4.987782001495361,4832,4792,559,false,🍃 綠色山嵐- 24H出貨園藝資材 包裝良好 客服親切 觀葉多肉土壤介質盆器,嘉義縣番路鄉,4.9782490730285645,87950,940,99.0,8773,true,1. Under TWD 100,1. No Discount,1. Top Rated,2. Popular (500-999),5. 50+
191881940,4910938,🔥台南金佳鑽🔥 實體門市現貨 氣泡袋  加厚 泡泡袋 防震氣泡袋 包裝  防撞 (若需大量訂購或特定尺寸可聊聊詢問),Unknown,100638,6,false,2.0,5.0,3.5,0.0,-1.0,true,false,4.98744535446167,1836,1829,1500,false,台南金佳鑽 百貨家日用品 包裝材料 批發,臺南市南區,4.882367134094238,29812,251,83.0,11337,true,1. Under TWD 100,1. No Discount,1. Top Rated,1. Viral (1K+),5. 50+
193878130,15135278,Jf生活😎睫老闆QQ卸妝棉片  2代新包裝 25片/補充包50片 無油卸妝棉 接睫毛專用 卸妝棉 嫁接睫毛,Unknown,100630,2,false,139.0,240.0,189.5,0.0,-1.0,false,false,4.97787618637085,226,230,249,false,jeffery專業美妝批發,新北市新莊區,4.9385271072387695,1593,506,55.0,10463,false,2. TWD 100-499,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
195108175,3221507,華麗牌/WL-1017(紅框)/WL-1018(藍框)自黏標籤/180張/整盒,華麗牌,100638,2,false,175.0,175.0,175.0,0.0,-1.0,false,false,5.0,32,32,6,false,英庭商行社,臺南市北區,4.979537010192871,3960,1558,89.0,3182,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
196119930,16519197,CARMEX小蜜媞經典原味修護唇膏-軟管10g【台灣總代理】,CARMEX 小蜜媞,100630,1,false,128.0,128.0,128.0,0.0,-1.0,false,false,5.0,3,3,10,false,泰奧菲e市集,新北市土城區,4.978909015655518,855,17,50.0,3239,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
197155191,516511,【貼身寶貝】台灣製~新款~春秋必備薄棉卡通DORA 朵拉女童家居服冷氣衫套裝-(特價中),Unknown,100633,5,false,210.0,210.0,210.0,0.0,-1.0,true,false,5.0,10,11,9,false,貼身寶貝,高雄市三民區,4.970891952514648,969,257,77.0,8438,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
197669521,3162853,全新XboxoneFARCRY4 二手XBOX360 極地戰嚎4   英文版,Xbox,100634,2,false,790.0,790.0,790.0,0.0,-1.0,true,false,0.0,0,0,0,false,spp1030,屏東縣屏東市,4.96074914932251,301,1082,46.0,13028,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
198044134,11553918,全新 BLACK HAMMER 運動休閒腰包 BH-S100趁現在2月7-11和全家免運費已另開好！要買要快,Unknown,100637,1,false,98.0,98.0,98.0,0.0,-1.0,false,false,0.0,0,0,1,false,huar8888,新北市板橋區,4.905481815338135,315,1019,80.0,24134,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
